fuel,location,price,year,subcategory,transmission
otro,provincia,12000.0,1996,otros,mecanica
gasolina,lima,23500.0,2022,camioneta,secuencial
otro,lima,11000.0,2020,otros,automatica
otro,lima,12000.0,2024,otros,mecanica
gasolina,lima,3200.0,2010,otros,mecanica
gasolina,lima,15800.0,2023,camioneta,mecanica
otro,lima,4000.0,2016,otros,mecanica
gasolina,lima,12000.0,2014,otros,secuencial
gasolina,lima,13500.0,2016,camioneta,automatica
gasolina,lima,14700.0,2019,camioneta,automatica
gasolina,provincia,7800.0,2005,camioneta,secuencial
gasolina,provincia,35990.0,2022,otros,automatica
otro,provincia,21500.0,2021,otros,mecanica
otro,lima,11800.0,2017,otros,secuencial
otro,lima,10500.0,2018,otros,mecanica
otro,lima,11500.0,2016,camioneta,automatica
otro,lima,14500.0,2023,camioneta,secuencial
gasolina,lima,18990.0,2019,camioneta,automatica
otro,lima,8900.0,2008,camioneta,secuencial
otro,lima,8600.0,2007,camioneta,mecanica
gasolina,lima,12500.0,2016,otros,secuencial
otro,lima,7200.0,2011,otros,mecanica
gasolina,lima,14900.0,2014,camioneta,secuencial
gasolina,lima,22000.0,2020,camioneta,secuencial
gasolina,provincia,17000.0,2022,camioneta,automatica
gasolina,lima,26000.0,2020,otros,secuencial
gasolina,provincia,21000.0,2018,camioneta,secuencial
gasolina,lima,8000.0,2018,otros,mecanica
gasolina,lima,12500.0,2013,otros,secuencial
gasolina,lima,18000.0,2023,camioneta,automatica
gasolina,lima,29800.0,2016,camioneta,secuencial
gasolina,provincia,10000.0,2017,otros,secuencial
gasolina,lima,18500.0,2017,camioneta,secuencial
otro,lima,13000.0,2014,camioneta,secuencial
gasolina,lima,29800.0,2018,camioneta,secuencial
gasolina,lima,9000.0,2005,otros,secuencial
gasolina,lima,8400.0,2013,otros,secuencial
gasolina,lima,6500.0,1998,camioneta,automatica
gasolina,lima,9650.0,2020,otros,mecanica
gasolina,provincia,8500.0,2015,otros,secuencial
otro,lima,14500.0,2024,otros,mecanica
otro,lima,6500.0,2004,camioneta,automatica
gasolina,lima,7500.0,2014,otros,automatica
gasolina,provincia,14500.0,2021,camioneta,mecanica
gasolina,lima,30000.0,2024,camioneta,automatica
gasolina,provincia,31000.0,2020,camioneta,automatica
otro,lima,6300.0,2012,otros,mecanica
gasolina,lima,9700.0,2011,camioneta,secuencial
otro,lima,18500.0,2018,camioneta,automatica
gasolina,lima,16300.0,2019,camioneta,mecanica
gasolina,lima,16500.0,2016,camioneta,secuencial
gasolina,lima,15500.0,2017,camioneta,mecanica
gasolina,lima,7500.0,2017,otros,mecanica
otro,provincia,7900.0,2011,otros,automatica
otro,lima,8000.0,2018,camioneta,mecanica
gasolina,lima,10500.0,2026,otros,mecanica
gasolina,lima,5500.0,1996,camioneta,mecanica
otro,provincia,27900.0,2024,otros,mecanica
gasolina,lima,28000.0,2024,camioneta,secuencial
gasolina,lima,10000.0,2017,otros,secuencial
otro,lima,31500.0,2018,otros,mecanica
gasolina,lima,12000.0,2012,otros,automatica
gasolina,lima,7500.0,2012,otros,mecanica
gasolina,provincia,10000.0,2010,camioneta,mecanica
gasolina,lima,20100.0,2025,camioneta,secuencial
gasolina,lima,39000.0,2022,camioneta,secuencial
gasolina,lima,17000.0,2017,camioneta,automatica
otro,lima,11500.0,2022,otros,mecanica
gasolina,lima,10500.0,2011,otros,secuencial
gasolina,lima,14000.0,2022,otros,automatica
gasolina,provincia,12500.0,2010,camioneta,mecanica
gasolina,lima,26000.0,2020,camioneta,secuencial
gasolina,lima,15000.0,2015,otros,secuencial
gasolina,lima,20990.0,2017,camioneta,secuencial
gasolina,lima,22700.0,2016,camioneta,secuencial
gasolina,lima,16500.0,2013,camioneta,secuencial
gasolina,lima,10500.0,2010,camioneta,secuencial
otro,lima,20499.0,2024,camioneta,secuencial
gasolina,provincia,13500.0,2012,camioneta,secuencial
gasolina,lima,20000.0,2020,otros,mecanica
otro,lima,45200.0,2023,camioneta,secuencial
gasolina,lima,9500.0,2015,otros,mecanica
gasolina,lima,14500.0,2015,otros,automatica
gasolina,lima,10500.0,2011,camioneta,secuencial
gasolina,lima,19100.0,2019,camioneta,secuencial
otro,lima,9800.0,2011,otros,mecanica
gasolina,lima,12600.0,2025,otros,mecanica
gasolina,lima,22200.0,2018,camioneta,mecanica
gasolina,lima,13900.0,2014,otros,secuencial
otro,lima,21000.0,2015,otros,mecanica
gasolina,lima,13750.0,2022,camioneta,secuencial
gasolina,lima,6300.0,2014,otros,mecanica
gasolina,lima,15000.0,2016,camioneta,secuencial
otro,provincia,9390.0,2015,otros,secuencial
gasolina,provincia,8700.0,2012,camioneta,mecanica
gasolina,lima,6500.0,2005,otros,automatica
otro,lima,56000.0,2019,camioneta,secuencial
otro,lima,11500.0,2024,camioneta,mecanica
otro,lima,5450.0,2015,otros,mecanica
gasolina,lima,14500.0,2017,otros,secuencial
otro,lima,11000.0,2020,otros,mecanica
otro,provincia,8900.0,2014,otros,automatica
otro,provincia,12000.0,2022,otros,mecanica
otro,lima,7000.0,2020,otros,mecanica
gasolina,provincia,14600.0,2017,otros,mecanica
gasolina,lima,14000.0,2022,otros,automatica
gasolina,provincia,22900.0,2023,otros,secuencial
gasolina,lima,32000.0,2024,otros,automatica
gasolina,lima,15500.0,2017,camioneta,automatica
gasolina,lima,10400.0,2018,otros,secuencial
otro,lima,23900.0,2011,camioneta,mecanica
otro,lima,16000.0,2012,otros,mecanica
otro,lima,14500.0,2020,camioneta,secuencial
gasolina,lima,49000.0,2013,deportivo,mecanica
otro,lima,10500.0,2023,camioneta,mecanica
gasolina,lima,32000.0,2018,camioneta,secuencial
gasolina,lima,63990.0,2025,camioneta,secuencial
gasolina,lima,11200.0,2016,otros,secuencial
gasolina,provincia,16750.0,2023,camioneta,mecanica
gasolina,provincia,16500.0,2022,camioneta,mecanica
gasolina,lima,24500.0,2016,camioneta,secuencial
gasolina,lima,20000.0,2013,camioneta,secuencial
otro,lima,7800.0,2007,camioneta,mecanica
gasolina,lima,16000.0,2016,camioneta,secuencial
otro,lima,8890.0,2014,otros,automatica
otro,provincia,7500.0,2021,otros,mecanica
gasolina,lima,11500.0,2024,otros,mecanica
gasolina,lima,17500.0,2022,otros,secuencial
otro,lima,12800.0,2013,camioneta,automatica
gasolina,lima,14000.0,2020,camioneta,mecanica
otro,lima,20000.0,2019,camioneta,secuencial
otro,lima,19250.0,2024,otros,mecanica
otro,lima,28900.0,2021,camioneta,secuencial
gasolina,lima,8100.0,2008,otros,secuencial
gasolina,lima,10900.0,2015,otros,automatica
gasolina,lima,11200.0,2008,camioneta,automatica
gasolina,provincia,9000.0,2002,otros,mecanica
gasolina,provincia,2800.0,1986,otros,mecanica
gasolina,provincia,39000.0,2020,camioneta,automatica
gasolina,provincia,9500.0,2023,otros,mecanica
gasolina,provincia,22000.0,2020,camioneta,secuencial
gasolina,lima,18950.0,2021,camioneta,automatica
gasolina,lima,14000.0,2013,camioneta,automatica
otro,lima,16400.0,2015,camioneta,automatica
gasolina,provincia,17800.0,2021,camioneta,mecanica
otro,lima,7000.0,2011,otros,mecanica
gasolina,lima,33500.0,2021,camioneta,secuencial
gasolina,lima,20500.0,2023,camioneta,automatica
gasolina,lima,8199.0,2022,camioneta,mecanica
gasolina,lima,28500.0,2020,camioneta,secuencial
gasolina,lima,26000.0,2015,camioneta,secuencial
gasolina,lima,9500.0,2009,camioneta,secuencial
gasolina,lima,19000.0,2022,camioneta,secuencial
gasolina,lima,29990.0,2021,camioneta,secuencial
gasolina,lima,28900.0,2023,camioneta,secuencial
gasolina,lima,3400.0,2008,otros,mecanica
otro,provincia,9450.0,2020,camioneta,mecanica
gasolina,lima,15900.0,2014,camioneta,automatica
otro,lima,19000.0,2025,camioneta,secuencial
otro,lima,8500.0,2021,otros,mecanica
gasolina,lima,11400.0,2011,camioneta,automatica
gasolina,lima,7000.0,2004,camioneta,automatica
gasolina,lima,9250.0,2014,otros,mecanica
gasolina,provincia,15800.0,2023,camioneta,secuencial
gasolina,lima,24500.0,2022,camioneta,automatica
otro,lima,23000.0,2024,otros,secuencial
otro,lima,46990.0,2026,otros,automatica
otro,lima,8700.0,2019,otros,mecanica
gasolina,lima,20990.0,2017,camioneta,secuencial
gasolina,provincia,24500.0,2018,deportivo,mecanica
gasolina,lima,23700.0,2017,camioneta,automatica
gasolina,provincia,16800.0,2015,otros,automatica
gasolina,lima,14900.0,2018,otros,secuencial
otro,lima,6850.0,2013,otros,mecanica
gasolina,provincia,22490.0,2026,camioneta,secuencial
otro,lima,11500.0,2020,camioneta,secuencial
gasolina,lima,6650.0,2012,otros,mecanica
gasolina,lima,12000.0,2012,camioneta,secuencial
gasolina,provincia,10800.0,2017,otros,mecanica
gasolina,lima,6700.0,2014,otros,mecanica
gasolina,lima,37000.0,2024,camioneta,secuencial
otro,lima,36000.0,2021,camioneta,secuencial
gasolina,lima,11500.0,2014,otros,secuencial
gasolina,lima,7800.0,2007,camioneta,automatica
gasolina,lima,14000.0,2018,camioneta,secuencial
otro,lima,12500.0,2010,otros,mecanica
gasolina,lima,20000.0,2022,camioneta,secuencial
gasolina,lima,11111.0,2013,camioneta,automatica
otro,lima,11200.0,2016,otros,secuencial
gasolina,lima,9800.0,2010,otros,automatica
gasolina,lima,15500.0,2023,camioneta,mecanica
otro,provincia,13000.0,2021,otros,mecanica
gasolina,lima,8700.0,2025,camioneta,mecanica
gasolina,lima,6000.0,2013,otros,mecanica
gasolina,lima,23500.0,2022,camioneta,secuencial
gasolina,lima,12000.0,2018,otros,automatica
otro,provincia,4500.0,1997,otros,mecanica
otro,lima,18500.0,2014,camioneta,secuencial
gasolina,lima,10900.0,2016,otros,mecanica
gasolina,lima,20999.0,2024,camioneta,automatica
gasolina,provincia,16500.0,2017,camioneta,secuencial
gasolina,lima,6000.0,2001,otros,mecanica
gasolina,lima,13000.0,2014,otros,mecanica
gasolina,lima,12800.0,2017,otros,mecanica
otro,lima,5600.0,2004,otros,automatica
gasolina,provincia,40500.0,2021,camioneta,secuencial
gasolina,lima,8000.0,2013,camioneta,automatica
otro,lima,6800.0,2003,camioneta,automatica
gasolina,lima,11800.0,2008,camioneta,automatica
gasolina,lima,13900.0,2016,camioneta,mecanica
gasolina,provincia,22600.0,2022,camioneta,secuencial
otro,lima,6500.0,2016,otros,mecanica
gasolina,lima,27000.0,2023,camioneta,secuencial
gasolina,lima,26500.0,2016,camioneta,secuencial
gasolina,provincia,18900.0,2023,camioneta,secuencial
gasolina,lima,10600.0,2013,camioneta,mecanica
otro,provincia,8190.0,2021,otros,mecanica
gasolina,lima,22500.0,2019,camioneta,automatica
gasolina,provincia,10372.0,2017,otros,mecanica
otro,provincia,26900.0,2025,otros,mecanica
gasolina,lima,5900.0,2018,otros,mecanica
gasolina,lima,7600.0,2009,camioneta,mecanica
gasolina,lima,11000.0,2022,otros,mecanica
gasolina,provincia,28000.0,2017,camioneta,mecanica
otro,lima,6900.0,2005,otros,automatica
gasolina,lima,37000.0,2022,camioneta,automatica
gasolina,lima,12300.0,2014,otros,secuencial
gasolina,lima,23500.0,2023,camioneta,secuencial
gasolina,lima,26000.0,2019,camioneta,secuencial
gasolina,provincia,20000.0,2022,otros,secuencial
otro,lima,18000.0,2019,camioneta,secuencial
gasolina,lima,9500.0,2010,camioneta,mecanica
otro,lima,33000.0,2015,camioneta,secuencial
otro,lima,12000.0,2023,otros,mecanica
gasolina,lima,19900.0,2023,camioneta,secuencial
gasolina,lima,6650.0,2015,otros,mecanica
gasolina,lima,22500.0,2019,deportivo,secuencial
gasolina,lima,12500.0,2016,camioneta,secuencial
gasolina,lima,40000.0,2016,camioneta,automatica
gasolina,lima,21000.0,2024,camioneta,automatica
otro,provincia,14600.0,2012,otros,mecanica
otro,lima,5200.0,2016,otros,mecanica
gasolina,provincia,8500.0,2016,otros,mecanica
otro,lima,8500.0,2009,otros,secuencial
gasolina,provincia,28500.0,2022,camioneta,secuencial
gasolina,lima,32000.0,2024,camioneta,secuencial
gasolina,lima,8300.0,2019,camioneta,secuencial
gasolina,lima,15000.0,2019,camioneta,mecanica
gasolina,lima,17900.0,2019,camioneta,secuencial
otro,lima,7680.0,2010,camioneta,automatica
gasolina,lima,3500.0,1982,otros,mecanica
gasolina,lima,11700.0,2020,camioneta,secuencial
gasolina,lima,11900.0,2013,camioneta,secuencial
otro,lima,12000.0,2011,camioneta,secuencial
gasolina,lima,18000.0,2016,camioneta,automatica
gasolina,lima,10900.0,2013,otros,secuencial
otro,lima,7500.0,2015,otros,mecanica
gasolina,lima,8600.0,2016,otros,secuencial
gasolina,provincia,22300.0,2022,camioneta,secuencial
otro,lima,34900.0,2019,camioneta,automatica
gasolina,lima,30900.0,2020,camioneta,secuencial
otro,lima,12500.0,2024,otros,mecanica
gasolina,lima,13500.0,2018,camioneta,mecanica
otro,lima,13500.0,2023,camioneta,mecanica
gasolina,lima,21500.0,2018,camioneta,mecanica
gasolina,lima,19950.0,2022,camioneta,secuencial
gasolina,lima,20000.0,2024,camioneta,secuencial
gasolina,lima,19800.0,2017,otros,secuencial
gasolina,lima,27000.0,2016,camioneta,automatica
gasolina,lima,12500.0,2012,camioneta,automatica
gasolina,lima,27000.0,2019,camioneta,secuencial
otro,lima,7650.0,2020,otros,mecanica
gasolina,provincia,15000.0,2023,camioneta,mecanica
gasolina,lima,12500.0,2012,camioneta,automatica
gasolina,lima,11800.0,2014,otros,secuencial
gasolina,lima,11000.0,2019,otros,mecanica
gasolina,lima,9500.0,2011,otros,secuencial
otro,lima,13000.0,2024,camioneta,automatica
gasolina,lima,19900.0,2011,camioneta,mecanica
gasolina,lima,15500.0,2023,camioneta,secuencial
otro,lima,65000.0,2023,camioneta,secuencial
gasolina,lima,7499.0,2012,otros,mecanica
otro,lima,10400.0,2009,camioneta,automatica
otro,lima,9000.0,2010,otros,automatica
gasolina,lima,12400.0,2013,camioneta,secuencial
gasolina,lima,23000.0,2021,camioneta,automatica
gasolina,lima,9000.0,2021,otros,mecanica
gasolina,lima,20000.0,2015,deportivo,secuencial
otro,lima,6950.0,2013,otros,mecanica
gasolina,lima,9300.0,2020,camioneta,automatica
gasolina,lima,36500.0,2024,camioneta,secuencial
otro,lima,22000.0,2025,camioneta,automatica
gasolina,lima,10500.0,2017,otros,secuencial
gasolina,lima,38000.0,2011,camioneta,automatica
gasolina,lima,16000.0,2017,otros,automatica
gasolina,lima,18750.0,2022,camioneta,automatica
gasolina,lima,16800.0,2023,camioneta,automatica
gasolina,lima,25000.0,2015,camioneta,automatica
gasolina,lima,10000.0,1976,deportivo,automatica
gasolina,lima,14900.0,2014,camioneta,secuencial
gasolina,lima,6750.0,2006,camioneta,automatica
gasolina,lima,42000.0,2018,camioneta,automatica
gasolina,lima,14500.0,2015,camioneta,secuencial
gasolina,provincia,32000.0,2015,otros,mecanica
gasolina,lima,11900.0,2018,camioneta,automatica
gasolina,lima,6500.0,2009,otros,secuencial
gasolina,lima,17000.0,2018,camioneta,automatica
otro,lima,10900.0,2008,otros,automatica
gasolina,lima,34000.0,2024,camioneta,automatica
gasolina,lima,7800.0,2009,camioneta,mecanica
otro,lima,7900.0,2007,otros,secuencial
gasolina,lima,10000.0,2013,camioneta,secuencial
gasolina,lima,22500.0,2018,deportivo,secuencial
gasolina,lima,25500.0,2023,camioneta,secuencial
otro,lima,12500.0,2025,camioneta,mecanica
gasolina,lima,15500.0,2014,camioneta,secuencial
gasolina,lima,55000.0,2020,camioneta,mecanica
gasolina,provincia,17500.0,2014,camioneta,mecanica
gasolina,lima,16990.0,2016,otros,secuencial
otro,lima,7300.0,2018,otros,mecanica
gasolina,provincia,41600.0,2021,camioneta,secuencial
gasolina,lima,11400.0,2018,camioneta,secuencial
gasolina,lima,20000.0,2020,camioneta,secuencial
gasolina,lima,26000.0,2019,camioneta,automatica
gasolina,provincia,8000.0,1993,deportivo,mecanica
gasolina,lima,11500.0,2013,otros,automatica
otro,lima,16500.0,2016,otros,secuencial
gasolina,lima,17000.0,2018,camioneta,secuencial
otro,lima,9200.0,2019,otros,automatica
gasolina,lima,9300.0,2022,otros,mecanica
otro,lima,27900.0,2018,otros,automatica
gasolina,lima,11400.0,2016,otros,automatica
otro,lima,6800.0,2012,otros,mecanica
gasolina,lima,11300.0,2013,otros,automatica
gasolina,lima,6900.0,2012,otros,automatica
gasolina,lima,20500.0,2023,camioneta,secuencial
gasolina,lima,26500.0,2024,camioneta,secuencial
gasolina,lima,8300.0,2023,otros,mecanica
gasolina,lima,21500.0,2024,camioneta,automatica
gasolina,lima,21300.0,2025,camioneta,mecanica
gasolina,lima,10000.0,2011,otros,automatica
otro,lima,27000.0,2016,otros,mecanica
gasolina,lima,4700.0,2010,otros,mecanica
gasolina,lima,37990.0,2021,camioneta,secuencial
gasolina,lima,9500.0,2020,camioneta,mecanica
gasolina,lima,43000.0,2022,camioneta,secuencial
gasolina,lima,13500.0,2018,otros,automatica
gasolina,lima,7500.0,2016,otros,automatica
gasolina,lima,20500.0,2019,camioneta,secuencial
gasolina,lima,23200.0,2019,camioneta,secuencial
gasolina,provincia,20700.0,2025,camioneta,secuencial
gasolina,lima,14500.0,2021,otros,secuencial
gasolina,lima,14500.0,2009,camioneta,secuencial
gasolina,lima,17000.0,2020,camioneta,automatica
otro,lima,11000.0,2015,otros,automatica
otro,provincia,13000.0,2022,camioneta,mecanica
gasolina,lima,34000.0,2024,camioneta,secuencial
gasolina,lima,23000.0,2024,camioneta,secuencial
otro,lima,18500.0,2025,camioneta,secuencial
gasolina,provincia,9500.0,2010,otros,secuencial
gasolina,provincia,23800.0,2023,camioneta,secuencial
gasolina,lima,14500.0,2014,otros,automatica
gasolina,lima,17300.0,2016,camioneta,secuencial
otro,lima,12600.0,2022,camioneta,mecanica
gasolina,lima,9800.0,2012,otros,secuencial
gasolina,provincia,13000.0,2020,otros,mecanica
gasolina,lima,12900.0,2022,otros,automatica
otro,provincia,8800.0,2018,otros,mecanica
gasolina,lima,22000.0,2022,camioneta,secuencial
gasolina,lima,16400.0,2017,otros,mecanica
gasolina,lima,23000.0,2018,otros,secuencial
otro,lima,12990.0,2019,otros,secuencial
otro,lima,15600.0,2019,otros,automatica
otro,provincia,8500.0,2013,camioneta,mecanica
gasolina,lima,15000.0,2015,camioneta,mecanica
otro,lima,12000.0,2022,camioneta,mecanica
otro,lima,15500.0,2022,camioneta,automatica
gasolina,lima,10500.0,2012,otros,mecanica
otro,lima,8500.0,2004,camioneta,automatica
gasolina,lima,10500.0,2010,camioneta,automatica
gasolina,lima,15000.0,2020,otros,automatica
otro,lima,5600.0,2006,otros,automatica
gasolina,lima,6300.0,2009,otros,mecanica
gasolina,lima,19990.0,2019,otros,secuencial
otro,lima,28990.0,2024,camioneta,secuencial
gasolina,lima,13900.0,2014,camioneta,secuencial
gasolina,lima,16500.0,2016,camioneta,automatica
gasolina,provincia,20900.0,2017,otros,secuencial
gasolina,provincia,16000.0,2022,camioneta,automatica
gasolina,provincia,18500.0,2019,camioneta,mecanica
gasolina,lima,24200.0,2017,camioneta,secuencial
otro,lima,23000.0,2020,otros,automatica
gasolina,lima,7500.0,2013,camioneta,mecanica
otro,lima,13000.0,2008,camioneta,automatica
gasolina,lima,21400.0,2015,deportivo,secuencial
gasolina,lima,28800.0,2024,camioneta,secuencial
gasolina,lima,20500.0,2020,camioneta,secuencial
gasolina,lima,5100.0,1994,otros,mecanica
gasolina,lima,14800.0,2016,otros,automatica
gasolina,provincia,23000.0,2022,camioneta,secuencial
gasolina,lima,24449.0,2020,otros,automatica
gasolina,lima,9980.0,2011,otros,automatica
gasolina,provincia,15800.0,2017,otros,secuencial
otro,lima,17000.0,2020,camioneta,mecanica
otro,lima,40500.0,2025,otros,mecanica
gasolina,lima,16000.0,2018,camioneta,automatica
otro,lima,30900.0,2024,camioneta,secuencial
gasolina,lima,13900.0,2014,otros,automatica
gasolina,lima,25500.0,2020,camioneta,secuencial
gasolina,provincia,18000.0,2024,camioneta,mecanica
gasolina,lima,7700.0,2013,otros,automatica
gasolina,lima,11000.0,2015,otros,mecanica
gasolina,lima,2500.0,1994,otros,automatica
otro,lima,11500.0,2015,otros,secuencial
gasolina,lima,19900.0,2016,camioneta,automatica
gasolina,provincia,18000.0,2019,camioneta,mecanica
otro,lima,13200.0,2011,camioneta,automatica
gasolina,lima,15800.0,2023,camioneta,secuencial
gasolina,lima,15600.0,2020,camioneta,mecanica
gasolina,lima,16500.0,2023,camioneta,mecanica
gasolina,lima,10900.0,2013,otros,secuencial
gasolina,provincia,14500.0,2020,camioneta,mecanica
otro,lima,29500.0,2017,otros,mecanica
gasolina,lima,14000.0,2018,otros,secuencial
gasolina,lima,11800.0,2020,camioneta,automatica
gasolina,provincia,31500.0,2023,camioneta,automatica
otro,provincia,6500.0,2010,otros,mecanica
otro,lima,12000.0,2017,otros,secuencial
gasolina,lima,22000.0,2018,camioneta,secuencial
otro,lima,15600.0,2016,otros,mecanica
otro,lima,12000.0,2014,camioneta,secuencial
gasolina,lima,18500.0,2022,otros,mecanica
gasolina,lima,15500.0,2023,otros,secuencial
gasolina,lima,14000.0,2018,camioneta,automatica
gasolina,provincia,17000.0,2014,camioneta,automatica
gasolina,lima,10000.0,2016,camioneta,secuencial
gasolina,lima,5300.0,2008,otros,secuencial
otro,lima,6000.0,1997,otros,mecanica
otro,lima,14000.0,2017,camioneta,automatica
gasolina,provincia,28000.0,2022,camioneta,secuencial
gasolina,lima,9000.0,2010,camioneta,automatica
gasolina,lima,12900.0,2014,otros,secuencial
gasolina,provincia,7800.0,2009,camioneta,mecanica
otro,lima,14000.0,2018,camioneta,secuencial
gasolina,lima,15300.0,2018,otros,secuencial
otro,lima,16500.0,2025,otros,mecanica
gasolina,lima,8100.0,2020,otros,mecanica
gasolina,lima,2500.0,1971,otros,mecanica
gasolina,lima,11200.0,2014,camioneta,secuencial
otro,lima,8200.0,2012,camioneta,mecanica
otro,lima,15000.0,2023,camioneta,secuencial
gasolina,provincia,12800.0,2022,otros,mecanica
gasolina,lima,11400.0,2013,camioneta,secuencial
gasolina,lima,14800.0,2023,camioneta,mecanica
gasolina,lima,7900.0,2010,otros,secuencial
gasolina,lima,9900.0,2009,camioneta,secuencial
otro,lima,15800.0,2024,otros,mecanica
gasolina,provincia,10500.0,2017,camioneta,mecanica
gasolina,lima,18500.0,2020,camioneta,automatica
gasolina,lima,14500.0,2019,camioneta,secuencial
gasolina,lima,24500.0,2024,camioneta,mecanica
gasolina,lima,7000.0,2020,otros,automatica
otro,lima,10900.0,2013,camioneta,secuencial
gasolina,lima,5500.0,2005,otros,secuencial
gasolina,lima,7100.0,2017,otros,mecanica
gasolina,provincia,17700.0,1992,camioneta,mecanica
gasolina,lima,16000.0,2016,camioneta,automatica
gasolina,lima,30000.0,2023,camioneta,secuencial
otro,lima,14500.0,2023,camioneta,automatica
gasolina,lima,29000.0,2012,otros,automatica
otro,lima,18000.0,2023,otros,mecanica
gasolina,lima,25000.0,2024,camioneta,automatica
gasolina,lima,30000.0,2015,otros,secuencial
gasolina,lima,20500.0,2018,camioneta,secuencial
gasolina,lima,25500.0,2014,camioneta,automatica
otro,lima,32500.0,2023,camioneta,secuencial
gasolina,lima,38500.0,2016,otros,secuencial
otro,lima,6500.0,2016,otros,mecanica
gasolina,provincia,11000.0,2022,otros,mecanica
otro,lima,29000.0,2018,otros,mecanica
otro,provincia,7500.0,2019,otros,mecanica
gasolina,lima,12500.0,2016,otros,secuencial
otro,lima,20000.0,2022,otros,mecanica
otro,lima,14500.0,2021,otros,mecanica
gasolina,lima,4500.0,2022,otros,secuencial
gasolina,lima,14600.0,2017,camioneta,automatica
gasolina,lima,13800.0,2012,otros,secuencial
gasolina,lima,48000.0,2023,deportivo,secuencial
otro,lima,8000.0,2010,otros,automatica
gasolina,lima,22500.0,2024,camioneta,automatica
otro,lima,23000.0,2019,camioneta,secuencial
gasolina,lima,8400.0,2006,camioneta,mecanica
otro,lima,28000.0,2019,otros,secuencial
otro,lima,18800.0,2019,camioneta,mecanica
gasolina,lima,9000.0,2020,camioneta,mecanica
otro,lima,33990.0,2023,camioneta,secuencial
otro,lima,12300.0,2024,otros,mecanica
gasolina,lima,24990.0,2017,deportivo,secuencial
gasolina,lima,31800.0,2019,camioneta,secuencial
gasolina,lima,19500.0,2018,camioneta,automatica
gasolina,lima,15000.0,2022,camioneta,automatica
gasolina,lima,21900.0,2017,camioneta,automatica
gasolina,lima,23500.0,2023,camioneta,automatica
gasolina,lima,22000.0,2020,otros,secuencial
gasolina,lima,11000.0,2013,camioneta,automatica
gasolina,lima,7500.0,2015,otros,secuencial
gasolina,lima,17200.0,2018,otros,secuencial
gasolina,lima,31000.0,2022,deportivo,secuencial
gasolina,lima,15500.0,2022,camioneta,secuencial
otro,provincia,15000.0,2021,camioneta,mecanica
gasolina,provincia,79000.0,2020,camioneta,automatica
otro,lima,14500.0,2023,otros,mecanica
gasolina,lima,35500.0,2023,camioneta,secuencial
otro,lima,15200.0,2019,camioneta,automatica
gasolina,lima,3600.0,1998,otros,mecanica
gasolina,lima,15900.0,2016,otros,automatica
gasolina,lima,26000.0,2020,camioneta,secuencial
gasolina,lima,17000.0,2018,otros,automatica
otro,lima,2400.0,1998,otros,automatica
gasolina,lima,30000.0,2020,camioneta,secuencial
gasolina,lima,8500.0,2011,otros,secuencial
gasolina,lima,19700.0,2021,otros,secuencial
otro,provincia,7706.0,2007,camioneta,mecanica
gasolina,lima,9200.0,2010,camioneta,automatica
otro,lima,7600.0,2022,camioneta,automatica
gasolina,lima,16000.0,2017,camioneta,automatica
otro,lima,13900.0,2022,otros,mecanica
otro,lima,13300.0,2015,camioneta,secuencial
gasolina,lima,14000.0,2019,camioneta,secuencial
gasolina,lima,19500.0,2022,camioneta,secuencial
gasolina,lima,18900.0,2015,camioneta,automatica
gasolina,lima,11500.0,2019,camioneta,secuencial
gasolina,lima,28900.0,2017,otros,automatica
gasolina,lima,6200.0,2009,otros,automatica
otro,lima,31500.0,2013,otros,automatica
otro,provincia,12000.0,2013,camioneta,automatica
otro,provincia,9000.0,2015,otros,mecanica
gasolina,lima,10200.0,2023,otros,mecanica
otro,lima,8000.0,2020,camioneta,automatica
otro,lima,7500.0,2021,otros,mecanica
otro,lima,28000.0,2023,otros,mecanica
otro,lima,7000.0,2023,otros,mecanica
gasolina,provincia,40900.0,2021,camioneta,secuencial
otro,lima,13500.0,2023,otros,mecanica
gasolina,lima,14500.0,2014,camioneta,secuencial
otro,lima,19900.0,2026,camioneta,mecanica
gasolina,lima,16900.0,2020,camioneta,secuencial
gasolina,lima,10000.0,2014,camioneta,secuencial
gasolina,lima,25300.0,2021,camioneta,automatica
gasolina,lima,28500.0,2024,camioneta,secuencial
gasolina,lima,7000.0,2014,otros,automatica
gasolina,lima,6200.0,2019,otros,mecanica
gasolina,lima,16800.0,2012,otros,secuencial
otro,lima,18800.0,2019,otros,mecanica
gasolina,lima,14000.0,2016,camioneta,mecanica
otro,lima,15790.0,2024,otros,mecanica
otro,lima,9800.0,2015,otros,mecanica
gasolina,provincia,12000.0,2018,camioneta,mecanica
gasolina,lima,18000.0,2018,deportivo,secuencial
gasolina,provincia,14705.0,2026,otros,secuencial
otro,provincia,27800.0,2019,otros,mecanica
gasolina,lima,12200.0,2017,otros,automatica
gasolina,lima,25500.0,2023,camioneta,secuencial
gasolina,lima,16900.0,2017,camioneta,secuencial
gasolina,provincia,12500.0,2017,otros,mecanica
otro,lima,8000.0,2016,otros,automatica
gasolina,lima,34500.0,2023,camioneta,automatica
otro,provincia,22990.0,2022,camioneta,mecanica
gasolina,lima,17600.0,2017,camioneta,secuencial
otro,provincia,5000.0,2006,otros,mecanica
gasolina,lima,24000.0,2015,camioneta,secuencial
